CardId	Year	Conference	tweetFiltrado
6028	2004	5	ukraine;struck;base;dozen;supply;truck;tank;howitzer;destroying;vehicle;winning
6029	2014	0	breaking;time;reported;death;shelling;ukraine;report;19yearold;14yearold;belgorod;region;died;ukraine;ukrainerussiawar;ukrainewar;ukraineunderattaсk;ukrainerussianwar;ukraineinvasion
6030	2002	0	rand;stated;matter;russiaukraine;happened;key;point;bleeding;achieved;–;preventing;natural;gas;europe;opposing;pipeline;–;providing;lethal;aid;ukraine;–;disinformation;–;controlling;black;sea
6031	2007	0	video;popasna;showing;level;destruction;arrival;invader;ukraine;ukrainerussiawar
6032	2014	3	congratulationsto;friend;czech;republic;election;human;right;council;unhcr;long;overdue;country;defender;democracy;freedom;czmissiongeneva;great;success;standup4humanrights
6033	2008	0	finland;finland;russia;neighbor;formally;announces;join;nato;finland;standwithukraine
6034	2001	0	captured;armed;force;ukraine;t72bz;dragging;captured;russianz;parade;version;t80b;remains;main;military;equipment;supplier;armed;force;ukraine;;ukrainerussiawar;ukrainewar
6035	2008	0	ukraine;report;affirm;assault;donbas;stalled;heroic;resistance;brave;ukrainian;time;macron;putin;fan;reassess;stance
6036	2007	6	apu;training;acquired;swedish;swedish;towable;bofors;40;mm;aa;gun;light;armor;modern;aphct;round;ukraine;ukrainianwar;ukraineinvasion
6037	2014	8	economist;michael;hudson;discus;tectonic;shift;fracture;world;economy;sanction;ultimately;damage;global;economy;sanction;blowback;hurt;west
6038	2017	0	cctv;putin;regime;terrorist;shelling;odesa;ukraine
6039	2023	0	breaking;news;close;touch;india;standing;aggression;white;house;biden;indiaus;modi;quad;ukraineinvasion;whitehouse
6040	2010	6	sweden;finland;joining;nato;quick;point;nation;choice;join;join;remove;government;installs;sweden;finland;face;threat;youtube
6041	2014	0	stupidest;mistake;history;;lunch;alert;russianukrainianwar;ukrainewar;twitter;youtube;stinchfield1776;gregkellyusa;lyndsaymkeith;seanspicer;schmittnyc;dbongino;crnc;newsmax;biden;putin;77wabcradio
6042	2008	4	nazi;germany;defeated;fact;europe;spinning;yarn;medium;gloating;ww2;victoryday
6043	2008	0	andersaslund;stefanverena;scenario;disgregation;case;hard;defeat;open;myriad;geopolitical;issue;question
6044	2016	0	headsupukrainian;troop;reached;border;kharkiv;region;video;liberated;kherson;mariupol;ukraine;ukrainerussianwar;krieg;guerra;ukraina
6045	2006	0	state;medium;rtcoms;account;withheld;europe;find;platorm;freedom;;mastodon;;ukrainerussiawar;russianukrainianwar;kiev;kyiv;ukraine
6046	2006	0	victory;day
6047	2002	0	current;conflict;proxy;war;west;fighting;ukraine;nato
6048	2010	0	italian;prime;minister;mario;draghi;talk;fighting;ukraine;ukraine
6049	2005	0	art;peter;kuper;issue;world;war;3;illustrated;frontlines;repair;art;comic;repair;ukraine;anarchy
6050	2000	0	staying;neutral;bitter;defeat;winter;war;soviet;union;wwii;russia;invasion;ukraine;pushed;finland;join;north;atlantic;treaty;organization
6051	2009	0	ukraine;conflict;proxy;fact;zelenskyy;green;screen;video;editing;hollywood;medium;technology;zelenskyy;kiev;zelenskyy;controlled;united;state;world;economic;forum;conflict;stabilized;ukraine;people;trap
6052	2000	0	aftermath;putin;regime;terrorist;shelling;severodonetsk;;luhansk;region;overnight;ukraine
6053	2005	0	chomsky;blame;nato;expansion;putin;invasion;ukraine;realise;soviet;satellite;rushed;join;nato;decade;subjugation;rule;west;flawed;putin;monster;full;stopputinnow
6054	2003	0	balancing;;turkish;govt;mediate;ukraine;kazakhstan;reliant;help;csto;quell;protest;earlier;year;refuse;recognize;donbas;crimea;;allowed;proukraine;protest
6055	2009	0	baronichitas;jackdetsch;loss;ukro;loss;gameover;coming;winning;ruble;battle;field;rule;europe;usa;chased;kabul
6056	2003	0	chrisvanhollen;speakerpelosi;pelosi;trust;israel;investigate;investigate;trust;usa;investigate;arm;israel;guy;reject;amnesty;icc;investigation;israel
6057	2000	0	describe;fellow;human;monkey;orcs;animal;barbaric;attitude;allowed;finlandia;ukraine;palestine;yesterday;set;europe
6058	2015	0	declared;longer;civilian;left;azovstal;free;hand;find;catapulting;familiar;face;bunker;serhyi;volyna;world;stardom;ironically;increase;propaganda;ru;gain
6059	2007	0	deputy;kharkiv;city;council;igor;chernyak;city;hero;stalingrad;avenue;renamed;hero;azovstal;distorted;memory;hero;world;war;ii;justify;aggression;ukraine;ukrainerussianwar
6060	2005	8	excellent;opinion;piece;india;china;sanction;leading;indian;sanction;global;security;scholar;dear;friend;⁦rishikachauhan2⁩;⁦kclcsss⁩;⁦
6061	2013	0	fake;russianpropaganda;demand;respect;world;cultural;diversity;call;age;colonialism;disproof;lavrov;foreign;minister;statement;13
6062	2005	3	lithuania;parliament;today;unanimously;adopted;resolution;describing;russia;atrocity;ukraine;genocideofukrainians;recognizing;terrorist;state
6063	2009	0	romanbaber;justintrudeau;justification;war;liberalparty;order;senile;dictator;usa;virus;started;biological;war;people;war;ended;canada;continues;support;nazism;ukraine
6064	2013	0	nato;underestimate;russia;power;china;capable;alliance;incite;strife
6065	2013	2	friend;retreat;private;happiness;fact;place;siberia;beautiful;nature;oregon;alaska;ideal;fishing;hiking;;crazy;moscow;false;kremlin;propaganda
6066	2007	6	breaking;putin;russia;response;finland;sweden;entry;nato;depends;alliance;infrastructure;expansion
6067	2017	5	claim;night;repelled;ukraine;attempt;regain;control;snakeisland;occupier;3;ukrainian;armoured;centuar;vehicle;destroyed;attempt;land;island
6068	2017	0	shopping;center;odessa;storage;weapon;usa;struck;high;precision;misiles;war;news;usa;nato;ukraine;biden;putin;ukrainerussianwar
6069	2007	0	vienna;ukrainian;composer;virtuoso;pianist;yevgen;khmara;performed;song;ridna;ma;ma;mother;mine;square;passersby;indifferent;cheered;famous;ukrainian;song;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
6070	2013	0	mariupol;;video;azovstal;plant;today;mariupol;ukraine;russiaukrainewar
6071	2001	0	china;trade;weakens;city;shut;fight;virus;covid19;coronavirus;ukraine;ukrainerussiawar
6072	2005	0	seizes;500000;mt;grain;ukraine;ministry
6073	2014	9	happening;belgorod
6074	2010	8	melitopol;life;calm;peaceful;life;interruption;food;fatally;high;price;local;resident;visited;tavrichesky;market;readovka;range;product;ukraine;wedontleaveours
6075	2009	0	forest;burning;urals;siberia;authority;save;people;effort;thrown;war;destruction;ukraine;russian;stopputin;stopputinnow;stoprussianaggression
6076	2001	8	left;vulnerable;sanction;increasing;global;isolation;doubling;outreach;myanmar;junta;defence;sale;enter;myanmar;oampg;sector;basically;provide;comprehensive;support;killer;general
6077	2017	0	france;arming;2020;based;war;achievement;ukraine;recommend;stay;french;weaponry;stay;french;standwithukraine;standupforukraine;slavaukraïni;славаукраїна
6078	2003	0	application;eu;membership;signed;sealed;ukrainian;blood;;poroshenko;eu;poroshenko;ukraine;war
6079	2001	8	german;trade;deficit;hit;alltime;high;analysis;interactive;chart;ukraine;sanction;tagderbefreiung
6080	2005	0	gotta;book;winter;coming;kasparov63;genius;generation;expat;world;chess;champion;book;describes;putin;henchman;working;destroy;democracy;globally;stopped;ukraine
6081	2006	0	commander;left;fled;left;cannon;fodder;soldier;water;food;warm;clean;bed;linen;3;meal;day;smoking;allowed;fine;offends;beat;mod;ukraine;modrussia
6082	2005	5	launching;2;supersonic;kh22;cruise;missile;tu22m3;ukraine
6083	2007	1	downed;satellite;internet;ukraine;western;official
6084	2009	0	afu;pow;told;betrayal;fellow;serviceman;urged;lay;arm;mod;ukraine
6085	2010	0	sam30311595;polskihipis;richimedhurst;redsarah99;attacked;poland;best;friend;;nazi;germany
6086	2005	0	suffered;strategic;defeat;9;failed;destroy;ukraine;military;intervention;establish;kremlinbacked;puppet;regime;ukraine;entering;long;phase;war;;defense;minister;reznikov;standwithukraine;ukrainewar;russianukrainianwar
6087	2010	0	mfarussia;apology;red;paint;ambassador;speak;polish;people;fuck;kurwa;poland;redpaint;ukrainewar
6088	2011	0	week;52;;12052022;government;refuse;release;lebedev;peerage;detail;despite;mp;instruction;allthecitizens;keepingthereceipts;johnson;lebedev
6089	2012	0	senior;defense;official;fired;10;12;hypersonic;missile;ukraine;start;war
6090	2004	0	joint;statement;russia;war;ukraine;g7;foreign;minister;call;ru;withdraw;troop;entire;territory;ukraine;vow;pursue;military;defense;assistance;ukraine;long
6091	2006	8	ektrit;supply;chain;unable;longer;supply;war;unable;longer;supply;breakdown;supply;chain;critical;element;motivating;demise;ussr;gorbachev;leading;cold;war;international;system;irsystrans
6092	2003	0	considered;patriot;time;ready;fight;russianworld
6093	2004	0	foreign;secretary;trussliz;outline;uk;ensure;fails;ukraine
6094	2016	1	website;developed;group;polish;programmer;squad3o3;allows;world;message;cellphone;email;address;random;individual;company;stoprussia;anonymous;ukraine;oprussia
6095	2019	0	democrat;homicidal;genocidal;maniac;babyformula;border;illegal;american;baby;insane;sending;54;billion;neo;nazi;zelensky;murder;speaking;ukrainian;east;ukraine;start;nuclear;war
6096	2004	0	despite;heavy;extent;destruction;ukraine;russia;gas;infrastructure;remained;intact;large;clearly;strategic;asset;safeguarded;discussion;alhurranews;full;interview
6097	2020	0	real;kadyrovs;tiktok;warrior;war;ukraine;ukrainerussiawar
6098	2012	5	oligarch;yachtwatch;interactive;map;putinisavirus;updated;1052022;;anna;position;updated;;scheherazade;frozen;;titan;cruising;water;;space;black;sea;headed;;osint
6099	2011	6	prof;empty;threat
6100	2016	0	mother;day;⁦as;flotus⁩;visit;ukraine;support;good;people;attack;funded;supported;dfg;reminded;disgusting;thot;named;malania;forever;grateful;longer;occupying;⁦whitehouse⁩;dr;biden
6101	2000	7	military;history;9;33;2022;kharkov;continue;withdrawing;border;russian;attack;drobysheve;dibrova;gain;bridge;crossing;bilohorivka;destroyed;ukrainian;artillery;ukraine;history
6102	2000	0	;news;siemens;situation;siemens;exit;market;result;ukraine;war;company;started;proceeding;wind;industrial;operation;industrial;business;activity;siemenspress
6103	2003	0	aftermath;putin;regime;terrorist;missile;strike;odesa;region;today;ukraine
6104	2012	0	ukraine;defense;force;inflicting;heavy;loss;izyum;ukrainerussiawar;kyiv;mariupol;ukraine;kharkiv;mосква;pоссия;sumy;izyum;kramatorsk;kherson;odesa
6105	2012	0	kyivindependent;agree;azovbattalion;butchered;cost;time;soldier;ideological;point;matter;life;cheap
6106	2019	0	unite;ukraine;russianshameday;campaign;zmist;team;support;initiative;uwcongress;russianshameday;turn;day;shame;9;call;victory;occupier;evil;punished
6107	2019	0	euromaidanpr;consumed;jealousy;ukraine;ukraine;washing;machine
6108	2000	0	st;basil;cathedral;moscow
6109	2011	8	brussels;shelved;plan;ban;eu;shipping;industry;carrying;crude;failing;secure;agreement;key;partner;mirror;sanction;oott;eu
6110	2013	0	dear;friend;marian;zablotskyy;libertarian;mp;parliament;ukraine;told;atlasnetwork;elf22;win;ukrainebecause;putin;slave;conquer;free;people;liberty;standupforukraine;standwithukraine;atlasnetwork
6111	2013	0	ukrainian;soldier;setting;flag;ukraine;300m;position;despite;risk;sniper;attack;ukrainerussiawar
6112	2013	8	icymi;podcast;capitol;crude;speaks;edwardfishman;impose;secondary;sanction;oil;customer;potential;supply;impact;meghangordon;full;podcast;2032;ukraine;policy;energy;oott
6113	2011	8	european;commission;aim;ban;european;company;insuring;tanker;carrying;oil;constraining;moscow;ability;crude;shipment;oott;eu
6114	2000	8	neilatkinson58;oilandgas;iran;refinery;geopolitics;energy;oil;oott;energymarkets;sharjahoil;adnocgroup;foizuae;ccedoman
6115	2012	0	czech;aid;destroy;orcs;trout;rm70;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
6116	2003	9	second;time;3;day;targeted;sloviansk;donbas;missile;attack;local;leader;civilian;injured;city;evacuated;people
6117	2011	8	‼sanctions;effective;paper;fact;introduces;continental;blockade;fails;hungarian;prime;minister;viktor;orban;sanction;hungary
6118	2011	0	medium;learned;serious;illness;putin;oligarch;close;tie;kremlin;vladimir;putin;contracted;blood;cancer;mirror;report;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
6119	2007	0	threequarters;top;100;mostvisited;article;wikipediauk;april;russia;fullscale;invasion;ukraine;yuriy;peroganych;cofounder;wikimediaua;informed
6120	2008	5	predicted;people;talking;kh47m2;kinzhal;missile;soviet;kh22;kitchen;missile;variant;video;russian;firing;2;missile;tu22m3;target;ukraine
6121	2019	0	day;81;hey;admiral;eric;olson;hope;good;ashamed;eisenhower;george;patton;mathew;ridgeway;hundred;american;soldier;dday;1944;kyiv;ukraine;mariupol;azovstal;odessa;nikolaev;kherson;dnipro;lviv;kramatorsk;kiev
6122	2011	0	ukrainian;military;intelligence;data;russia;deployment;pantsir;air;defense;missile;system;torm2;surfacetoair;missile;system;zmiinyiisland;black;sea;secure;russia;shortrange;air;defense
6123	2013	0	girl;wished;soldier;defended;donbas;health;good;luck;hugged;ukraine;ukrainerussianwar;ukrainewar;nato;usa;selenskyj;england;gb;germany;eu
6124	2005	0	issue;world;war;3;illustrated;frontlines;repair;art;comic;repair;ukraine;anarchy
6125	2012	0	rcaf;lockheed;cp140;reg;140114;sigonella;ab;8;hour;mission;nato;canada;ukraine
6126	2012	0	destruction;crossing;siversky;donets;ukraine;defense;force;ukrainerussiawar;ukraine;stoprussia;standwithukraine;helpukraine;saveukraine
6127	2004	0	amid;changing;globalorder;ideology;china;hasty;lump;china;camp;dismiss;similarity
6128	2002	0	ukraine;tractor;battalion;capture;selfpropelled;howitzer;mstac;video;tractor;battalion;msta;howitzer;ukraine;war
6129	2021	0	nytimes;big;deal;nato;close;freak;running;ops;cuba;guy
6130	2016	0	gazete;tivit;13522;sayı497;sayfa324;medvedev;risk;nuclear;war;natochechnyas;kadyrovukranians;militant;prisoner;zarya;plantpravda;ukraine;putin;zelensky;zelenskywarcriminal;usa;kadirov;chechnya
6131	2012	6	finnish;politician;warned;countermeasure;finland;entry;nato;gas;supply;country;early;friday;13;–;iltalehti;newspaper;writes;flash43191300
6132	2018	4	defeating;nazi;germany;1945;effort;defeat;neo;nazi;ukraine;stand;victoryday
6133	2004	6	finnish;general;offered;putin;join;dead;soldier;earthed;earth;invite;join;200;000;russian;finland;earthed;earth;meter;attempt;1939;year;;wrote;finland;warinukraine
6134	2014	0	claim;shoot;165;ukrainian;combat;aircraft;ukraine;kherson;moscow;kyiv
6135	2019	0	tiny;glimpse;terrifying;front;line;ukraine;force;face;;watch;soldier;donbas;trenttelenko
6136	2006	0	rukban;worst;starvation;siege;syria;running;assad;starving;womenchildren;military;tanf;base;nearby;;pls;joebidens;save;defenceless;people;chrismurphyct;usaid;samanthajpower;ukraine
6137	2005	0	ard;survey;11million;german;fight;putin;nato;wartime;‼
6138	2003	4	asked;general;garasimov;red;sq;paradedid
6139	2011	9	‼krasnoyarsk;territory;siberia;result;forest;fire;19;building;destroyed;ministry;emergency;situation;fire;threaten;building;russiaisburning;russiaonfire
6140	2022	0	commercial;drone;bomber;cooking;mbt;t14;ukraine;ukrainerussianwar
6141	2014	2	achieved;historical;development;reflect;european;value;ukraine;value;​​are;freedom;democracy;respect;human;right;rule;law;ukrainian;defending;land;russianaggression
6142	2022	0	south;korean;udtseal;ken;rhee;member;ukrainian;foreign;legion;customized;cz;bren;2;ukraine;ukrainerussiawar;southkorea;sk;ukrainianforeignlegion;europe;osint
6143	2011	0	ukrainian;armed;force;missed;200;anniversary;plane;watch;jam;3;nahan;malam;minggu;didu;pioneer;malming;sotong;ukraine;ukraine
6144	2011	0	ukrainerussianwar;ukraine;kharkiv;region;cat;happily;rescued
6145	2005	8	japan;announces;fresh;economic;sanction;tokyo;10;reuters;;japan;announced;tuesday;sanction;freeze;asset;individual;ban;export;cuttingedge;good;group
6146	2022	0	iceland;big;trouble;silently;showing;palestine;flag;in2019but;ukraine;shouting;help;mariupol;help;azovstal;performance;eurovision;claimed;political;case;contest;clownery;shame;single;year
6147	2023	0	natural;forrest;fire;usa;;ru;lot;pro;ukraine;activist;tyumen;region;strong;forest;fire;highway;blocked;tyumenkrivodanova;ukrainewar;russiaukrainewar
6148	2012	0	missile;destroys;odesa;hotel;beloved;russia;elite;odesa;ukraine;ukrainerussiawar
6149	2010	0	advises;travel;uk;britain;conflict;travel;ukraine
6150	2005	0	breaking;poland;;ambassador;doused;symbolic;blood;;ukraine;ukrainerussianwar;ukrainewar;poland
6151	2004	7	oleksiy;arestovych;adviser;president;zelensky;ukrainian;troop;cross
6152	2005	0	today;victory;day;shame;day;putin;รัสเซีย;ukrainewar;ukrainerussiawar;ukraine;ยูเครนรัสเซีย;ยูเครน
6153	2005	0	helicopter;mi;28;night;hunter;number;rf13654;destroyed;yesterday;ukrainian;defender;ukraine;standwithukraine
6154	2020	8	europeanunion;hostage;eu;journalist;forced;sanction;despite;rift;causing;blow;economy
